PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
65852,3340,"Symbolically , Warm Water Under a Red Bridge is a celebration of feminine energy , a tribute to the power of women to heal .",3,"['symbolically', 'warm', 'water', 'red', 'bridge', 'celebration', 'feminine', 'energy', 'tribute', 'power', 'women', 'heal']","['symbolically', 'warm', 'water', 'red', 'bridge', 'celebration', 'feminine', 'energy', 'tribute', 'power', 'women', 'heal']"
55884,2794,"Even though many of these guys are less than adorable -LRB- their lamentations are pretty much self-centered -RRB- , there 's something vital about the movie .",3,"['even', 'though', 'many', 'guys', 'less', 'adorable', 'lrb', 'lamentations', 'pretty', 'much', 'selfcentered', 'rrb', 'something', 'vital', 'movie']","['even', 'though', 'many', 'guys', 'less', 'adorable', 'lamentations', 'pretty', 'much', 'something', 'vital', 'movie']"
144823,7862,Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .,3,"['mr', 'scorsese', 'bravery', 'integrity', 'advancing', 'vision', 'hardly', 'underestimated']","['bravery', 'integrity', 'advancing', 'vision', 'hardly', 'underestimated']"
132544,7147,A four star performance from Kevin Kline who unfortunately works with a two star script .,3,"['four', 'star', 'performance', 'kevin', 'kline', 'unfortunately', 'works', 'two', 'star', 'script']","['four', 'star', 'performance', 'unfortunately', 'works', 'two', 'star', 'script']"
20211,900,"... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",3,"['sweetly', 'affecting', 'story', 'four', 'sisters', 'coping', 'one', 'way', 'another', 'life', 'endgame']","['sweetly', 'affecting', 'story', 'four', 'sisters', 'coping', 'one', 'way', 'another', 'life', 'endgame']"
5159,204,More sophisticated and literate than such pictures usually are ... an amusing little catch .,3,"['sophisticated', 'literate', 'pictures', 'usually', 'amusing', 'little', 'catch']","['sophisticated', 'literate', 'pictures', 'usually', 'amusing', 'little', 'catch']"
64476,3264,"The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",3,"['charm', 'first', 'movie', 'still', 'story', 'feels', 'like', 'logical', 'unforced', 'continuation', 'careers', 'pair', 'spy', 'kids']","['charm', 'first', 'movie', 'still', 'story', 'feels', 'like', 'logical', 'unforced', 'continuation', 'careers', 'pair', 'spy', 'kids']"
109056,5776,"The ingenious construction -LRB- adapted by David Hare from Michael Cunningham 's novel -RRB- constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism",3,"['ingenious', 'construction', 'lrb', 'adapted', 'david', 'hare', 'michael', 'cunningham', 'novel', 'rrb', 'constantly', 'flows', 'forwards', 'back', 'weaving', 'themes', 'among', 'three', 'strands', 'allow', 'us', 'view', 'events', 'prism']","['ingenious', 'construction', 'adapted', 'hare', 'novel', 'constantly', 'flows', 'forwards', 'back', 'weaving', 'themes', 'among', 'three', 'strands', 'allow', 'us', 'view', 'events', 'prism']"
32271,1514,"Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .",3,"['terry', 'sort', 'geriatric', 'dirty', 'harry', 'please', 'eastwood', 'loyal', 'fans', 'suits', 'story', 'wherein', 'hero', 'must', 'ride', 'roughshod', 'incompetent', 'cops', 'get', 'man']","['terry', 'sort', 'geriatric', 'dirty', 'harry', 'please', 'loyal', 'fans', 'suits', 'story', 'wherein', 'hero', 'must', 'ride', 'roughshod', 'incompetent', 'cops', 'get', 'man']"
21003,940,"To those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` Divine Secrets of the Ya-Ya Sisterhood , ' but that 's not saying much .",3,"['read', 'book', 'film', 'much', 'better', 'motherdaughter', 'tale', 'last', 'summer', 'divine', 'secrets', 'yaya', 'sisterhood', 'saying', 'much']","['read', 'book', 'film', 'much', 'better', 'tale', 'last', 'summer', 'divine', 'secrets', 'sisterhood', 'saying', 'much']"
70836,3611,"A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .",3,"['searing', 'epic', 'treatment', 'nationwide', 'blight', 'seems', 'horrifyingly', 'ever', 'rise']","['searing', 'epic', 'treatment', 'nationwide', 'blight', 'seems', 'ever', 'rise']"
142796,7750,The obnoxious title character provides the drama that gives added clout to this doc .,3,"['obnoxious', 'title', 'character', 'provides', 'drama', 'gives', 'added', 'clout', 'doc']","['obnoxious', 'title', 'character', 'provides', 'drama', 'gives', 'added', 'clout', 'doc']"
135914,7341,A modest masterpiece .,3,"['modest', 'masterpiece']","['modest', 'masterpiece']"
137913,7462,"This film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion .",3,"['film', 'act', 'spiritual', 'faith', 'eloquent', 'deeply', 'felt', 'meditation', 'nature', 'compassion']","['film', 'act', 'spiritual', 'faith', 'eloquent', 'deeply', 'felt', 'meditation', 'nature', 'compassion']"
129603,6970,Though Jones and Snipes are enthralling,3,"['though', 'jones', 'snipes', 'enthralling']","['though', 'snipes', 'enthralling']"
28353,1309,The premise of Jason X is silly but strangely believable .,3,"['premise', 'jason', 'x', 'silly', 'strangely', 'believable']","['premise', 'silly', 'strangely', 'believable']"
8581,355,Too clever by about nine-tenths .,3,"['clever', 'ninetenths']",['clever']
122663,6582,"Short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of Eudora Welty .",3,"['shortstory', 'quaint', 'touchingly', 'mending', 'child', 'pain', 'dead', 'mother', 'via', 'communication', 'old', 'woman', 'straight', 'eudora', 'welty']","['quaint', 'touchingly', 'mending', 'child', 'pain', 'dead', 'mother', 'via', 'communication', 'old', 'woman', 'straight']"
44627,2164,"Writer\/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .",3,"['writerdirector', 'walter', 'hill', 'hypermasculine', 'element', 'able', 'inject', 'real', 'vitality', 'even', 'art', 'pulpy', 'concept', 'many', 'hands', 'would', 'completely', 'forgettable']","['hill', 'element', 'able', 'inject', 'real', 'vitality', 'even', 'art', 'pulpy', 'concept', 'many', 'hands', 'would', 'completely', 'forgettable']"
58198,2933,"Moretti ... is the rare common-man artist who 's wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness .",3,"['moretti', 'rare', 'commonman', 'artist', 'wise', 'enough', 'recognize', 'things', 'world', 'complex', 'turns', 'fragile', 'happiness']","['rare', 'artist', 'wise', 'enough', 'recognize', 'things', 'world', 'complex', 'turns', 'fragile', 'happiness']"
54395,2704,"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages .",3,"['rerelease', 'ron', 'howard', 'apollo', '13', 'imax', 'format', 'proves', 'absolutely', 'really', 'really', 'really', 'good', 'things', 'come', 'enormous', 'packages']","['rerelease', 'format', 'proves', 'absolutely', 'really', 'really', 'really', 'good', 'things', 'come', 'enormous', 'packages']"
8287,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .",3,"['otherwise', 'goodnaturedness', 'mr', 'deeds', 'embrace', 'sheer', 'goofiness', 'cameos', 'less', 'thanlikely', 'new', 'york', 'celebrities', 'certainly', 'raises', 'film', 'anything', 'sandler', 'attached']","['otherwise', 'deeds', 'embrace', 'sheer', 'goofiness', 'cameos', 'less', 'new', 'celebrities', 'certainly', 'raises', 'film', 'anything', 'attached']"
94421,4929,"As ex-Marine Walter , who may or may not have shot Kennedy , actor Raymond J. Barry is perfectly creepy and believable .",3,"['exmarine', 'walter', 'may', 'may', 'shot', 'kennedy', 'actor', 'raymond', 'j', 'barry', 'perfectly', 'creepy', 'believable']","['may', 'may', 'shot', 'actor', 'perfectly', 'creepy', 'believable']"
85474,4421,"K-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia .",3,"['k19', 'go', 'annals', 'cinema', 'one', 'great', 'submarine', 'stories', 'engaging', 'exciting', 'narrative', 'man', 'confronting', 'demons', 'fear', 'paranoia']","['go', 'annals', 'cinema', 'one', 'great', 'submarine', 'stories', 'engaging', 'exciting', 'narrative', 'man', 'confronting', 'demons', 'fear', 'paranoia']"
87376,4532,"A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two",3,"['strong', 'confident', 'work', 'works', 'well', 'first', '89', 'minutes', 'ends', 'horrendously', 'confusing', 'final', 'two']","['strong', 'confident', 'work', 'works', 'well', 'first', 'minutes', 'ends', 'horrendously', 'confusing', 'final', 'two']"
137133,7417,An amused indictment of Jaglom 's own profession .,3,"['amused', 'indictment', 'jaglom', 'profession']","['amused', 'indictment', 'profession']"
120982,6479,"As played by Ryan Gosling , Danny is a frighteningly fascinating contradiction .",3,"['played', 'ryan', 'gosling', 'danny', 'frighteningly', 'fascinating', 'contradiction']","['played', 'gosling', 'frighteningly', 'fascinating', 'contradiction']"
59316,2992,"If you think it 's a riot to see Rob Schneider in a young woman 's clothes , then you 'll enjoy The Hot Chick .",3,"['think', 'riot', 'see', 'rob', 'schneider', 'young', 'woman', 'clothes', 'enjoy', 'hot', 'chick']","['think', 'riot', 'see', 'rob', 'young', 'woman', 'clothes', 'enjoy', 'hot', 'chick']"
110355,5845,"Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .",3,"['like', 'precious', 'finely', 'cut', 'diamond', 'magnificent', 'behold', 'sparkling', 'beauty', 'yet', 'reality', 'one', 'tough', 'rock']","['like', 'precious', 'finely', 'cut', 'diamond', 'magnificent', 'behold', 'sparkling', 'beauty', 'yet', 'reality', 'one', 'tough', 'rock']"
53124,2635,An unexpectedly sweet story of sisterhood .,3,"['unexpectedly', 'sweet', 'story', 'sisterhood']","['unexpectedly', 'sweet', 'story', 'sisterhood']"
38152,1814,"Saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .",3,"['saddled', 'unwieldy', 'cast', 'characters', 'angles', 'payoff', 'powerful', 'revelatory']","['saddled', 'unwieldy', 'cast', 'characters', 'angles', 'payoff', 'powerful', 'revelatory']"
49357,2415,A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . ',3,"['movie', 'laughter', 'selfexploitation', 'merge', 'jolly', 'softporn', 'em', 'powerment']","['movie', 'laughter', 'merge', 'jolly', 'em']"
152632,8330,"With an unusual protagonist -LRB- a kilt-wearing Jackson -RRB- and subject matter , the improbable `` Formula 51 '' is somewhat entertaining , but it could have been much stronger .",3,"['unusual', 'protagonist', 'lrb', 'kiltwearing', 'jackson', 'rrb', 'subject', 'matter', 'improbable', 'formula', '51', 'somewhat', 'entertaining', 'could', 'much', 'stronger']","['unusual', 'protagonist', 'subject', 'matter', 'improbable', 'formula', 'somewhat', 'entertaining', 'could', 'much', 'stronger']"
18082,789,"If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .",3,"['lrb', 'jaglom', 'rrb', 'latest', 'effort', 'director', 'sparkling', 'repartee', 'still', 'worth', 'hearing']","['latest', 'effort', 'director', 'sparkling', 'repartee', 'still', 'worth', 'hearing']"
108601,5748,"But even while his characters are acting horribly , he is always sympathetic .",3,"['even', 'characters', 'acting', 'horribly', 'always', 'sympathetic']","['even', 'characters', 'acting', 'horribly', 'always', 'sympathetic']"
93546,4878,"If you 've the patience , there are great rewards here .",3,"['patience', 'great', 'rewards']","['patience', 'great', 'rewards']"
151826,8285,-LRB- The Cockettes -RRB- provides a window into a subculture hell-bent on expressing itself in every way imaginable . ',3,"['lrb', 'cockettes', 'rrb', 'provides', 'window', 'subculture', 'hellbent', 'expressing', 'every', 'way', 'imaginable']","['provides', 'window', 'subculture', 'hellbent', 'expressing', 'every', 'way', 'imaginable']"
117932,6300,"Though it lacks the utter authority of a genre gem , there 's a certain robustness to this engaging mix of love and bloodletting .",3,"['though', 'lacks', 'utter', 'authority', 'genre', 'gem', 'certain', 'robustness', 'engaging', 'mix', 'love', 'bloodletting']","['though', 'lacks', 'utter', 'authority', 'genre', 'gem', 'certain', 'robustness', 'engaging', 'mix', 'love', 'bloodletting']"
11061,472,"Definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with . '",3,"['definitely', 'funny', 'stuff', 'laughing', 'variety', 'laughing']","['definitely', 'funny', 'stuff', 'laughing', 'variety', 'laughing']"
145809,7926,It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan .,3,"['absolutely', 'amazing', 'firsttime', 'director', 'kevin', 'donovan', 'managed', 'find', 'something', 'new', 'add', 'canon', 'chan']","['absolutely', 'amazing', 'director', 'managed', 'find', 'something', 'new', 'add', 'canon']"
70020,3565,"I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .",3,"['found', 'ring', 'moderately', 'absorbing', 'largely', 'elegantly', 'colorful', 'look', 'sound']","['found', 'ring', 'moderately', 'absorbing', 'largely', 'elegantly', 'colorful', 'look', 'sound']"
25740,1176,"It 's still a comic book , but Maguire makes it a comic book with soul .",3,"['still', 'comic', 'book', 'maguire', 'makes', 'comic', 'book', 'soul']","['still', 'comic', 'book', 'makes', 'comic', 'book', 'soul']"
145738,7921,", `` They 're out there ! ''",3,[],[]
60154,3034,Poignant if familiar story of a young person suspended between two cultures .,3,"['poignant', 'familiar', 'story', 'young', 'person', 'suspended', 'two', 'cultures']","['poignant', 'familiar', 'story', 'young', 'person', 'suspended', 'two', 'cultures']"
92805,4834,It 's stylishly directed with verve ...,3,"['stylishly', 'directed', 'verve']","['stylishly', 'directed', 'verve']"
125852,6761,"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .",3,"['one', 'feels', 'dimming', 'certain', 'ambition', 'place', 'sweetness', 'clarity', 'emotional', 'openness', 'recalls', 'classics', 'early', 'italian', 'neorealism']","['one', 'feels', 'dimming', 'certain', 'ambition', 'place', 'sweetness', 'clarity', 'emotional', 'openness', 'recalls', 'classics', 'early']"
151576,8268,"The film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots .",3,"['film', 'plot', 'may', 'shallow', 'never', 'seen', 'deep', 'like', 'see', 'harrowing', 'surf', 'shots']","['film', 'plot', 'may', 'shallow', 'never', 'seen', 'deep', 'like', 'see', 'harrowing', 'surf', 'shots']"
153934,8411,"After watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .",3,"['watching', 'love', 'players', 'brings', 'fore', 'gifted', 'nononsense', 'human', 'beings', 'stillinestimable', 'contribution', 'made', 'shared', 'history']","['watching', 'love', 'players', 'brings', 'fore', 'gifted', 'human', 'beings', 'contribution', 'made', 'shared', 'history']"
20508,916,Worth catching for Griffiths ' warm and winning central performance .,3,"['worth', 'catching', 'griffiths', 'warm', 'winning', 'central', 'performance']","['worth', 'catching', 'warm', 'winning', 'central', 'performance']"
114702,6104,There are some movies that hit you from the first scene and you know it 's going to be a trip .,3,"['movies', 'hit', 'first', 'scene', 'know', 'going', 'trip']","['movies', 'hit', 'first', 'scene', 'know', 'going', 'trip']"
84482,4371,"A meditation on faith and madness , Frailty is blood-curdling stuff .",3,"['meditation', 'faith', 'madness', 'frailty', 'bloodcurdling', 'stuff']","['meditation', 'faith', 'madness', 'frailty', 'bloodcurdling', 'stuff']"
129524,6965,"A real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .",3,"['real', 'audiencepleaser', 'strike', 'chord', 'anyone', 'ever', 'waited', 'doctor', 'office', 'emergency', 'room', 'hospital', 'bed', 'insurance', 'company', 'office']","['real', 'strike', 'chord', 'anyone', 'ever', 'waited', 'doctor', 'office', 'emergency', 'room', 'hospital', 'bed', 'insurance', 'company', 'office']"
154889,8473,"If you love him , you 'll like it .",3,"['love', 'like']","['love', 'like']"
106375,5618,"Dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten .",3,"['dark', 'unrepentant', 'excursion', 'epicenter', 'percolating', 'mental', 'instability', 'easily', 'dismissed', 'forgotten']","['dark', 'unrepentant', 'excursion', 'epicenter', 'percolating', 'mental', 'instability', 'easily', 'dismissed', 'forgotten']"
408,15,"I still like Moonlight Mile , better judgment be damned .",3,"['still', 'like', 'moonlight', 'mile', 'better', 'judgment', 'damned']","['still', 'like', 'moonlight', 'mile', 'better', 'judgment', 'damned']"
34584,1626,"Quaid is utterly fearless as the tortured husband living a painful lie , and Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver .",3,"['quaid', 'utterly', 'fearless', 'tortured', 'husband', 'living', 'painful', 'lie', 'moore', 'wonderfully', 'underplays', 'longsuffering', 'heroine', 'unflappable', '50s', 'dignity', 'somewhere', 'jane', 'wyman', 'june', 'cleaver']","['utterly', 'fearless', 'tortured', 'husband', 'living', 'painful', 'lie', 'wonderfully', 'underplays', 'heroine', 'unflappable', 'dignity', 'somewhere', 'cleaver']"
103217,5444,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '",3,"['almost', 'see', 'mendes', 'company', 'getting', 'together', 'single', 'frame', 'shot', 'collectively', 'vowing', 'going', 'something', 'really', 'good']","['almost', 'see', 'company', 'getting', 'together', 'single', 'frame', 'shot', 'collectively', 'vowing', 'going', 'something', 'really', 'good']"
121443,6506,"A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .",3,"['competent', 'unpretentious', 'entertainment', 'destined', 'fill', 'afterschool', 'slot', 'shopping', 'mall', 'theaters', 'across', 'country']","['competent', 'unpretentious', 'entertainment', 'destined', 'fill', 'slot', 'shopping', 'mall', 'theaters', 'across', 'country']"
67196,3410,"Reign of Fire is hardly the most original fantasy film ever made -- beyond Road Warrior , it owes enormous debts to Aliens and every previous dragon drama -- but that barely makes it any less entertaining .",3,"['reign', 'fire', 'hardly', 'original', 'fantasy', 'film', 'ever', 'made', 'beyond', 'road', 'warrior', 'owes', 'enormous', 'debts', 'aliens', 'every', 'previous', 'dragon', 'drama', 'barely', 'makes', 'less', 'entertaining']","['reign', 'fire', 'hardly', 'original', 'fantasy', 'film', 'ever', 'made', 'beyond', 'road', 'warrior', 'owes', 'enormous', 'debts', 'aliens', 'every', 'previous', 'dragon', 'drama', 'barely', 'makes', 'less', 'entertaining']"
154991,8480,A flick about our infantilized culture that is n't entirely infantile .,3,"['flick', 'infantilized', 'culture', 'nt', 'entirely', 'infantile']","['flick', 'culture', 'entirely', 'infantile']"
85014,4396,A solidly entertaining little film .,3,"['solidly', 'entertaining', 'little', 'film']","['solidly', 'entertaining', 'little', 'film']"
153461,8382,harmlessly,3,['harmlessly'],['harmlessly']
117122,6249,Those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,3,"['modicum', 'patience', 'find', 'characters', 'foibles', 'timeless', 'unique', 'perspective']","['modicum', 'patience', 'find', 'characters', 'foibles', 'timeless', 'unique', 'perspective']"
47741,2327,imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor,3,"['imagine', 'scenario', 'bergman', 'approaches', 'swedish', 'fatalism', 'using', 'gary', 'larson', 'far', 'side', 'humor']","['imagine', 'scenario', 'approaches', 'fatalism', 'using', 'far', 'side', 'humor']"
116575,6217,"Well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look .",3,"['well', 'probably', 'wo', 'nt', 'swinging', 'trees', 'hooting', 'praises', 'definitely', 'worth', 'taking', 'look']","['well', 'probably', 'swinging', 'trees', 'hooting', 'praises', 'definitely', 'worth', 'taking', 'look']"
4054,153,He 's one of the few ` cool ' actors who never seems aware of his own coolness .,3,"['one', 'cool', 'actors', 'never', 'seems', 'aware', 'coolness']","['one', 'cool', 'actors', 'never', 'seems', 'aware', 'coolness']"
3347,126,"If Mostly Martha is mostly unsurprising , it 's still a sweet , even delectable diversion .",3,"['mostly', 'martha', 'mostly', 'unsurprising', 'still', 'sweet', 'even', 'delectable', 'diversion']","['mostly', 'mostly', 'unsurprising', 'still', 'sweet', 'even', 'delectable', 'diversion']"
133482,7202,"Buy is an accomplished actress , and this is a big , juicy role .",3,"['buy', 'accomplished', 'actress', 'big', 'juicy', 'role']","['buy', 'accomplished', 'actress', 'big', 'juicy', 'role']"
102259,5381,"... a solid , unassuming drama .",3,"['solid', 'unassuming', 'drama']","['solid', 'unassuming', 'drama']"
54573,2714,"If you can push on through the slow spots , you 'll be rewarded with some fine acting .",3,"['push', 'slow', 'spots', 'rewarded', 'fine', 'acting']","['push', 'slow', 'spots', 'rewarded', 'fine', 'acting']"
57866,2916,a wonderfully warm human drama that remains vividly in memory long after viewing,3,"['wonderfully', 'warm', 'human', 'drama', 'remains', 'vividly', 'memory', 'long', 'viewing']","['wonderfully', 'warm', 'human', 'drama', 'remains', 'vividly', 'memory', 'long', 'viewing']"
123340,6621,"A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .",3,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic', 'neither', 'warm', 'fuzzy']","['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic', 'neither', 'warm', 'fuzzy']"
116131,6189,... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .,3,"['enough', 'originality', 'life', 'distance', 'pack', 'paintbynumber', 'romantic', 'comedies', 'often', 'end', 'cinema', 'screens']","['enough', 'originality', 'life', 'distance', 'pack', 'romantic', 'comedies', 'often', 'end', 'cinema', 'screens']"
102822,5419,Your children will be occupied for 72 minutes .,3,"['children', 'occupied', '72', 'minutes']","['children', 'occupied', 'minutes']"
13735,592,"If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .",3,"['content', 'clever', 'pseudobio', 'manages', 'good', 'time', 'doles', 'pieces', 'famous', 'director', 'life', 'eisenstein', 'delivers']","['content', 'clever', 'manages', 'good', 'time', 'doles', 'pieces', 'famous', 'director', 'life', 'delivers']"
130011,7001,You 'll end up moved .,3,"['end', 'moved']","['end', 'moved']"
150940,8228,- I also wanted a little alien as a friend !,3,"['also', 'wanted', 'little', 'alien', 'friend']","['also', 'wanted', 'little', 'alien', 'friend']"
84676,4381,The film jolts the laughs from the audience -- as if by cattle prod .,3,"['film', 'jolts', 'laughs', 'audience', 'cattle', 'prod']","['film', 'jolts', 'laughs', 'audience', 'cattle', 'prod']"
119321,6378,brought to life on the big screen .,3,"['brought', 'life', 'big', 'screen']","['brought', 'life', 'big', 'screen']"
93942,4902,"As the princess , Sorvino glides gracefully from male persona to female without missing a beat .",3,"['princess', 'sorvino', 'glides', 'gracefully', 'male', 'persona', 'female', 'without', 'missing', 'beat']","['princess', 'glides', 'gracefully', 'male', 'persona', 'female', 'without', 'missing', 'beat']"
54439,2706,"Short and sweet , but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations .",3,"['short', 'sweet', 'also', 'anything', 'else', 'slight', 'tadpole', 'pulls', 'back', 'consequences', 'actions', 'revelations']","['short', 'sweet', 'also', 'anything', 'else', 'slight', 'tadpole', 'pulls', 'back', 'consequences', 'actions', 'revelations']"
36346,1719,"It 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .",3,"['nearly', 'fresh', 'enjoyable', 'predecessor', 'enough', 'high', 'points', 'keep', 'complete', 'waste', 'time']","['nearly', 'fresh', 'enjoyable', 'predecessor', 'enough', 'high', 'points', 'keep', 'complete', 'waste', 'time']"
116598,6218,A gentle and engrossing character study .,3,"['gentle', 'engrossing', 'character', 'study']","['gentle', 'engrossing', 'character', 'study']"
149425,8133,But not without cheesy fun factor .,3,"['without', 'cheesy', 'fun', 'factor']","['without', 'cheesy', 'fun', 'factor']"
7141,290,A slight but sweet film .,3,"['slight', 'sweet', 'film']","['slight', 'sweet', 'film']"
80799,4163,"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sincerity .",3,"['faithful', 'without', 'forceful', 'sad', 'without', 'shrill', 'walk', 'remember', 'succeeds', 'sincerity']","['faithful', 'without', 'forceful', 'sad', 'without', 'shrill', 'walk', 'remember', 'succeeds', 'sincerity']"
101531,5339,He 's a better actor than a standup comedian .,3,"['better', 'actor', 'standup', 'comedian']","['better', 'actor', 'standup', 'comedian']"
135413,7313,"In fact , it 's quite fun in places .",3,"['fact', 'quite', 'fun', 'places']","['fact', 'quite', 'fun', 'places']"
94529,4935,What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .,3,"['could', 'daytime', 'soap', 'opera', 'actually', 'compelling', 'look', 'young', 'woman', 'tragic', 'odyssey']","['could', 'daytime', 'soap', 'opera', 'actually', 'compelling', 'look', 'young', 'woman', 'tragic', 'odyssey']"
28688,1328,"Funny in a sick , twisted sort of way .",3,"['funny', 'sick', 'twisted', 'sort', 'way']","['funny', 'sick', 'twisted', 'sort', 'way']"
80681,4156,"An unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",3,"['unusually', 'dryeyed', 'even', 'analytical', 'approach', 'material', 'generally', 'played', 'maximum', 'moisture']","['unusually', 'even', 'analytical', 'approach', 'material', 'generally', 'played', 'maximum', 'moisture']"
55975,2800,"Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .",3,"['sheds', 'light', 'subject', 'familiar', 'makes', 'care', 'music', 'may', 'heard']","['sheds', 'light', 'subject', 'familiar', 'makes', 'care', 'music', 'may', 'heard']"
95268,4972,Wise and deadpan humorous .,3,"['wise', 'deadpan', 'humorous']","['wise', 'deadpan', 'humorous']"
87421,4535,"The series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities .",3,"['series', 'message', 'making', 'right', 'choice', 'face', 'tempting', 'alternatives', 'remains', 'prominent', 'girls', 'amusing', 'personalities']","['series', 'message', 'making', 'right', 'choice', 'face', 'tempting', 'alternatives', 'remains', 'prominent', 'girls', 'amusing', 'personalities']"
51576,2542,The charms of the lead performances allow us to forget most of the film 's problems .,3,"['charms', 'lead', 'performances', 'allow', 'us', 'forget', 'film', 'problems']","['charms', 'lead', 'performances', 'allow', 'us', 'forget', 'film', 'problems']"
89616,4662,Can be viewed as pure composition and form -- film as music,3,"['viewed', 'pure', 'composition', 'form', 'film', 'music']","['viewed', 'pure', 'composition', 'form', 'film', 'music']"
47883,2335,Graced with the kind of social texture and realism that would be foreign in American teen comedies .,3,"['graced', 'kind', 'social', 'texture', 'realism', 'would', 'foreign', 'american', 'teen', 'comedies']","['graced', 'kind', 'social', 'texture', 'realism', 'would', 'foreign', 'teen', 'comedies']"
72101,3682,There 's plenty to impress about E.T.,3,"['plenty', 'impress', 'et']","['plenty', 'impress']"
93265,4864,A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .,3,"['tour', 'de', 'force', 'drama', 'astonishingly', 'pivotal', 'role', 'imagination', 'soulful', 'development', 'two', 'rowdy', 'teenagers']","['tour', 'force', 'drama', 'astonishingly', 'pivotal', 'role', 'imagination', 'soulful', 'development', 'two', 'rowdy', 'teenagers']"
46805,2279,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",3,"['great', 'terrible', 'story', 'mr', 'nelson', 'made', 'film', 'undeniably', 'worthy', 'devastating', 'experience']","['great', 'terrible', 'story', 'nelson', 'made', 'film', 'undeniably', 'worthy', 'devastating', 'experience']"
87294,4528,"Some Body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3,"['body', 'shaky', 'uncertain', 'film', 'nevertheless', 'touches', 'raw', 'nerves']","['body', 'shaky', 'uncertain', 'film', 'nevertheless', 'touches', 'raw', 'nerves']"
